source_system,source_code,source_display,target_system,target_code,target_display
https://mimic.mit.edu/fhir/CodeSystem/labitems,51619,Epstein-Barr Virus VCA IgG Ab,http://loinc.org,7885-7,Epstein Barr virus capsid IgG Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51620,Epstein-Barr Virus VCA IgM Ab,http://loinc.org,7886-5,Epstein Barr virus capsid IgM Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51621,Ethylene Glycol,http://loinc.org,5646-5,"Ethylene glycol [Mass/volume] in Serum, Plasma or Blood"
https://mimic.mit.edu/fhir/CodeSystem/labitems,51622,Factor B,http://loinc.org,2269-9,Complement factor B [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51623,Fibrinogen,http://loinc.org,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51624,Free Calcium,http://loinc.org,1994-3,Calcium.ionized [Moles/volume] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51625,Free Kappa,http://loinc.org,36916-5,Kappa light chains.free [Mass/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51626,Free Kappa/Free Lambda Ratio,http://loinc.org,48378-4,Kappa light chains.free/Lambda light chains.free [Mass Ratio] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51627,Free Lambda,http://loinc.org,33944-0,Lambda light chains.free [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51628,Fructosamine,http://loinc.org,15069-8,Fructosamine [Moles/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51629,Fructosamine Plus,http://loinc.org,15069-8,Fructosamine [Moles/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51630,Gamma,http://loinc.org,2874-6,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51631,Glycated Hemoglobin,http://loinc.org,4548-4,Hemoglobin A1c/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51632,Growth Hormone,http://loinc.org,2963-7,Somatotropin [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51633,Hbeag,http://loinc.org,13954-3,Hepatitis B virus e Ag [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51634,Hbsag,http://loinc.org,5196-1,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51635,Hbsag,http://loinc.org,5196-1,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51636,"HCG, Multiples of Median",http://loinc.org,32166-1,Choriogonadotropin [Multiple of the median] adjusted in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51637,"HCG, Qualitative",http://loinc.org,2110-5,Choriogonadotropin.beta subunit (pregnancy test) [Presence] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51638,Hematocrit,http://loinc.org,4544-3,Hematocrit [Volume Fraction] of Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51639,Hematocrit,http://loinc.org,4544-3,Hematocrit [Volume Fraction] of Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51640,Hemoglobin,http://loinc.org,718-7,Hemoglobin [Mass/volume] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51641,Hemoglobin  A,http://loinc.org,4546-8,Hemoglobin A/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51642,Hemoglobin  A1,http://loinc.org,4547-6,Hemoglobin A1/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51643,Hemoglobin  A2,http://loinc.org,51615-3,Hemoglobin A2/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51644,Hemoglobin  C,http://loinc.org,4563-3,Hemoglobin C/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51645,"Hemoglobin, Calculated",http://loinc.org,20509-6,Hemoglobin [Mass/volume] in Blood by calculation
https://mimic.mit.edu/fhir/CodeSystem/labitems,51646,Hemoglobin  F,http://loinc.org,4576-5,Hemoglobin F/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51647,Hemoglobin  S,http://loinc.org,4625-0,Hemoglobin S/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51648,Hepatitis B Viral Load,http://loinc.org,48398-2,Hepatitis B virus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51649,Hepatitis B Virus E Antibody,http://loinc.org,5189-6,Hepatitis B virus e Ab [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51650,Hepatitis B Virus E Antigen,http://loinc.org,5191-2,Hepatitis B virus e Ag [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51651,Hepatitis C Viral Load,http://loinc.org,38180-6,Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51652,High-Sensitivity CRP,http://loinc.org,30522-7,C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method
https://mimic.mit.edu/fhir/CodeSystem/labitems,51653,HIV 1 Ab Confirmation,http://loinc.org,29893-5,HIV 1 Ab [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51654,HIV 1 Viral Load,http://loinc.org,29541-0,HIV 1 RNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51655,HIV 2 Ab Confirmation,http://loinc.org,30361-0,HIV 2 Ab [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51656,Hlap,http://loinc.org,32351-9,Alkaline phosphatase.heat labile [Enzymatic activity/volume] in Serum or Plasma by Heat stability
https://mimic.mit.edu/fhir/CodeSystem/labitems,51666,H. pylori IgG Ab,http://loinc.org,17859-0,Helicobacter pylori IgG Ab [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51667,H. pylori IgG Ab Value,http://loinc.org,5176-3,Helicobacter pylori IgG Ab [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51668,Hsap,http://loinc.org,32352-7,Alkaline phosphatase.heat stable [Enzymatic activity/volume] in Serum or Plasma by Heat stability
https://mimic.mit.edu/fhir/CodeSystem/labitems,51669,Htlv Ab,http://loinc.org,22362-8,HTLV I+II Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51670,Icd9,http://loinc.org,39222-5,"Diagnosis recommendations, ICD9-CM CPHS"
https://mimic.mit.edu/fhir/CodeSystem/labitems,51672,Immune Complexes,http://loinc.org,5228-2,Immune complex [Units/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51673,Immunoelectrophoresis,http://loinc.org,13169-8,Immunoelectrophoresis for Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51674,Immunoglobulin E,http://loinc.org,2462-0,IgE [Mass/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51675,INR(PT),http://loinc.org,6301-6,INR in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51676,Insulin,http://loinc.org,20448-7,Insulin [Units/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51677,K (GREEN),http://loinc.org,2823-3,Potassium [Moles/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51679,Lap,http://loinc.org,4659-9,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes
https://mimic.mit.edu/fhir/CodeSystem/labitems,51680,"LD, Isoenzyme 1",http://loinc.org,2536-1,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51681,"LD, Isoenzyme 2",http://loinc.org,2539-5,Lactate dehydrogenase 2/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51682,"LD, Isoenzyme 3",http://loinc.org,2542-9,Lactate dehydrogenase 3/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51683,"LD, Isoenzyme 4",http://loinc.org,2545-2,Lactate dehydrogenase 4/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51684,"LD, Isoenzyme 5",http://loinc.org,2548-6,Lactate dehydrogenase 5/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51685,Lidocaine,http://loinc.org,3714-3,Lidocaine [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51687,Lipo Electrophoresis,http://loinc.org,20510-4,Lipoprotein fractions [Interpretation] in Serum or Plasma by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51688,Lyme C6 Ab,http://loinc.org,38173-1,Borrelia burgdorferi C6 Ab [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51689,Lyme G and M Value,http://loinc.org,34148-7,Borrelia burgdorferi IgG+IgM Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51690,Lymphocytes,http://loinc.org,736-9,Lymphocytes/100 leukocytes in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51691,MCV,http://loinc.org,787-2,MCV [Entitic volume] by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51692,"Monospot, Rapid Antigen",http://loinc.org,31418-7,Heterophile Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51693,Mumps IgG Ab,http://loinc.org,22415-4,Mumps virus IgG Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51694,Mumps IgG Ab Value,http://loinc.org,7966-5,Mumps virus IgG Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51695,Myoglobin,http://loinc.org,2639-3,Myoglobin [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51696,Neural Tube Defect Risk,http://loinc.org,48803-1,Neural tube defect risk [Likelihood] in Fetus
https://mimic.mit.edu/fhir/CodeSystem/labitems,51697,Neutrophils,http://loinc.org,751-8,Neutrophils [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51701,"Osmolality, Calculated",http://loinc.org,18182-6,Osmolality of Serum or Plasma by calculation
https://mimic.mit.edu/fhir/CodeSystem/labitems,51704,Platelet Count,http://loinc.org,777-3,Platelets [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51705,Primidone,http://loinc.org,3978-4,Primidone [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51707,Progesterone,http://loinc.org,2839-9,Progesterone [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51708,Qnthbsab,http://loinc.org,16935-9,Hepatitis B virus surface Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51709,Quantitative RPR Test,http://loinc.org,31147-2,Reagin Ab [Titer] in Serum by RPR
https://mimic.mit.edu/fhir/CodeSystem/labitems,51710,Rapid Plasma Reagin Test,http://loinc.org,20507-0,Reagin Ab [Presence] in Serum by RPR
https://mimic.mit.edu/fhir/CodeSystem/labitems,51711,Red Blood Cells,http://loinc.org,789-8,Erythrocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51713,Reflex Confirmatory Hepatitis C Viral Load,http://loinc.org,11011-4,Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51714,Reflex HIV Confirmation,http://loinc.org,56888-1,HIV 1+2 Ab+HIV1 p24 Ag [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51715,Renin,http://loinc.org,2915-7,Renin [Enzymatic activity/volume] in Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51716,Renin,http://loinc.org,2915-7,Renin [Enzymatic activity/volume] in Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51721,Reverse T3,http://loinc.org,3052-8,Triiodothyronine (T3).reverse [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51722,RFXLDLM,http://loinc.org,2089-1,Cholesterol in LDL [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51723,Rubella,http://loinc.org,22496-4,Rubella virus Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51724,Rubella IgG Ab,http://loinc.org,25514-1,Rubella virus IgG Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51725,Rubeola IgG Ab,http://loinc.org,20479-2,Measles virus IgG Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51726,Rubeola IgG Ab Value,http://loinc.org,5244-9,Measles virus IgG Ab [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51728,Serum B12,http://loinc.org,2132-9,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51729,Serum B12,http://loinc.org,2132-9,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51730,Serum Folate,http://loinc.org,2284-8,Folate [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51731,Single Stranded DNA,http://loinc.org,5132-6,DNA single strand Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51738,Thyroid Binding Globulin,http://loinc.org,3021-3,Thyroxine binding globulin [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51739,Total CO2,http://loinc.org,2028-9,"Carbon dioxide, total [Moles/volume] in Serum or Plasma"
https://mimic.mit.edu/fhir/CodeSystem/labitems,51740,Toxic Screen,http://loinc.org,29587-3,Toxicology panel - Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51741,Toxoplasma IgG Ab,http://loinc.org,22580-5,Toxoplasma gondii IgG Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51742,Toxoplasma IgG Ab Value,http://loinc.org,5388-4,Toxoplasma gondii IgG Ab [Units/volume] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51743,Toxoplasma IgM Ab,http://loinc.org,40678-5,Toxoplasma gondii IgM Ab [Presence] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51744,Toxoplasma IgM Ab Value,http://loinc.org,5390-0,Toxoplasma gondii IgM Ab [Units/volume] in Serum by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51745,Toxoplasma Interpretation,http://loinc.org,20464-4,Toxoplasma gondii Ab [Interpretation] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51746,Transferrin Saturation,http://loinc.org,2502-3,Iron saturation [Mass Fraction] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51747,Treponemal Antibody Test,http://loinc.org,22587-0,Treponema pallidum Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51748,Treponema pallidum (Syphilis) Ab,http://loinc.org,22587-0,Treponema pallidum Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51749,Treponema pallidum (syphilis) value,http://loinc.org,11597-2,Treponema pallidum Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51750,"UE3, Multiples of Median",http://loinc.org,20466-9,Estriol (E3).unconjugated [Multiple of the median] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51751,Uncon Bil,http://loinc.org,1971-1,Bilirubin.indirect [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51753,VZV IgG Ab,http://loinc.org,19162-7,Varicella zoster virus IgG Ab [Presence] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51754,VZV IgG Ab Value,http://loinc.org,8047-3,Varicella zoster virus IgG Ab [Units/volume] in Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51755,White Blood Cells,http://loinc.org,6690-2,Leukocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51756,White Blood Cells,http://loinc.org,6690-2,Leukocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51758,Xylose,http://loinc.org,32347-7,Xylose [Moles/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51761,Zinc,http://loinc.org,5763-8,Zinc [Mass/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51769,RUBIgGV,http://loinc.org,5334-8,Rubella virus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51770,MDRDgfr,http://loinc.org,77147-7,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)"
https://mimic.mit.edu/fhir/CodeSystem/labitems,51773,RFXFRKL,http://loinc.org,36913-2,FMR1 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method
https://mimic.mit.edu/fhir/CodeSystem/labitems,51774,RFXHCV,http://loinc.org,48159-8,Hepatitis C virus Ab Signal/Cutoff in Serum or Plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51775,(Albumin),http://loinc.org,1746-7,Albumin [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51776,<Albumin>,http://loinc.org,1746-7,Albumin [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51777,"Albumin, CSF",http://loinc.org,1746-7,Albumin [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51778,Alpha-1,http://loinc.org,13972-5,Alpha 1 globulin/Protein.total in Cerebral spinal fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51779,Alpha-2,http://loinc.org,13975-8,Alpha 2 globulin/Protein.total in Cerebral spinal fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51780,"Amylase, CSF",http://loinc.org,14389-1,Amylase [Enzymatic activity/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51781,Beta,http://loinc.org,13976-6,Beta globulin/Protein.total in Cerebral spinal fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51782,"Bicarbonate, CSF",http://loinc.org,16460-8,Bicarbonate [Moles/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51783,"Bilirubin, Total, CSF",http://loinc.org,1973-7,Bilirubin.total [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51784,"Chloride, CSF",http://loinc.org,2070-1,Chloride [Moles/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51785,"Cholesterol, CSF",http://loinc.org,14439-4,Cholesterol [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51786,Clostrid,http://loinc.org,77496-8,Clostridium perfringens [Presence] in Specimen by Organism specific culture
https://mimic.mit.edu/fhir/CodeSystem/labitems,51787,"Creatinine, CSF",http://loinc.org,14398-2,Creatinine [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51788,Cryptococ,http://loinc.org,31788-3,Cryptococcus sp Ag [Presence] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51790,"Glucose, CSF",http://loinc.org,2342-4,Glucose [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51791,HIV 1 Viral Load,http://loinc.org,29541-0,HIV 1 RNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51792,"Immunoelectrophoresis, CSF",http://loinc.org,40685-0,Immunoelectrophoresis for Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51793,"Immunoglobulin G, CSF",http://loinc.org,2464-6,IgG [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51794,"Immunoglobulin G, CSF",http://loinc.org,2464-6,IgG [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51795,"Lactate Dehydrogenase, CSF",http://loinc.org,2528-8,Lactate dehydrogenase [Enzymatic activity/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51797,"Osmolality, CSF",http://loinc.org,2696-3,Osmolality of Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51798,"PEP, CSF",http://loinc.org,13439-5,Protein Fractions [Interpretation] in Cerebral spinal fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51799,"PEP, CSF, Gamma Region",http://loinc.org,2873-8,Gamma globulin [Mass/volume] in Cerebral spinal fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51800,"Potassium, CSF",http://loinc.org,2819-1,Potassium [Moles/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51801,"Sodium, CSF",http://loinc.org,2948-8,Sodium [Moles/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51802,"Total Protein, CSF",http://loinc.org,2880-3,Protein [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51803,"Triglycerides, CSF",http://loinc.org,14446-9,Triglyceride [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51804,"Urea Nitrogen, CSF",http://loinc.org,14000-4,Urea nitrogen [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51805,"Uric Acid, CSF",http://loinc.org,13902-2,Urate [Mass/volume] in Cerebral spinal fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51807,(Albumin),http://loinc.org,1752-5,Albumin [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51808,Alpha-1,http://loinc.org,15125-8,Alpha 1 globulin/Protein.total in Synovial fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51809,Alpha-2,http://loinc.org,15126-6,Alpha 2 globulin/Protein.total in Synovial fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51810,Beta,http://loinc.org,15127-4,Beta globulin/Protein.total in Synovial fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51811,"Bicarbonate,Joint Fluid",http://loinc.org,22735-5,Bicarbonate [Moles/volume] in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51812,"Bilirubin, Total, Joint Fluid",http://loinc.org,14423-8,Bilirubin.total [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51813,"Chloride, Joint Fluid",http://loinc.org,32307-1,Chloride [Moles/volume] in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51814,"Cholesterol, Joint Fluid",http://loinc.org,14443-6,Cholesterol [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51815,Clostrid,http://loinc.org,97614-2,Clostridium perfringens [Presence] in Synovial fluid by NAA with non-probe detection
https://mimic.mit.edu/fhir/CodeSystem/labitems,51816,Cryptococ,http://loinc.org,29533-7,Cryptococcus sp Ag [Presence] in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51818,"IgG, Joint Fluid",http://loinc.org,42601-5,Immune complex.IgG [Units/volume] in Synovial fluid by C1q binding assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51819,"Immunoelectrophoresis, Joint Fluid",http://loinc.org,13169-8,Immunoelectrophoresis for Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51820,"Osmolality, Joint Fluid",http://loinc.org,2696-3,Osmolality of Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51821,"PEP, Joint Fluid, Gamma Region",http://loinc.org,2875-3,Gamma globulin [Mass/volume] in Synovial fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51822,"Potassium, Joint Fluid",http://loinc.org,14172-1,Potassium [Moles/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51823,"Sodium, Joint Fluid",http://loinc.org,32340-2,Sodium [Moles/volume] in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51824,"Triglycerides, Joint Fluid",http://loinc.org,14449-3,Triglyceride [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51825,"Urea Nitrogen, Joint Fluid",http://loinc.org,14396-6,Urea nitrogen [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51826,"Uric Acid, Joint Fluid",http://loinc.org,3085-8,Urate [Mass/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51829,72 Hr Fat,http://loinc.org,2271-5,Fat [Mass/time] in 72 hour Stool
https://mimic.mit.edu/fhir/CodeSystem/labitems,51832,Adenovirus,http://loinc.org,31217-3,Adenovirus Ab [Units/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51833,"AFP, Amniotic Fluid",http://loinc.org,1832-5,Alpha-1-Fetoprotein [Mass/volume] in Amniotic fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51834,"AFP, Body Fluid",http://loinc.org,11207-8,Alpha-1-Fetoprotein [Mass/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51835,(Albumi,http://loinc.org,1747-5,Albumin [Mass/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51836,<Albumin>,http://loinc.org,1747-5,Albumin [Mass/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51837,Alpha-1,http://loinc.org,17812-9,Alpha 1 globulin/Protein.total in Body fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51838,Alpha-2,http://loinc.org,17814-5,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51840,Beta,http://loinc.org,17816-0,Beta globulin/Protein.total in Body fluid by Electrophoresis
https://mimic.mit.edu/fhir/CodeSystem/labitems,51841,"Blood, Occult",http://loinc.org,2335-8,Hemoglobin.gastrointestinal [Presence] in Stool
